id,image_id,category_id,area,bbox
49475,8395,84,464.0,"[289.0, 116.0, 29.0, 16.0]"
49476,8395,84,364.0,"[277.0, 148.0, 26.0, 14.0]"
49562,8414,87,247.0,"[560.0, 57.0, 19.0, 13.0]"
49563,8414,87,408.0,"[552.0, 84.0, 24.0, 17.0]"
49565,8414,288,285.0,"[163.0, 45.0, 15.0, 19.0]"
49566,8414,8,4366.0,"[394.0, 128.0, 74.0, 59.0]"
49567,8414,288,425.0,"[152.0, 70.0, 17.0, 25.0]"
49571,8414,8,5696.0,"[377.0, 159.0, 89.0, 64.0]"
49577,8416,87,399.0,"[558.0, 137.0, 21.0, 19.0]"
49579,8416,8,5180.0,"[385.0, 216.0, 74.0, 70.0]"
49581,8416,288,594.0,"[145.0, 121.0, 22.0, 27.0]"
50055,8491,87,525.0,"[377.0, 16.0, 25.0, 21.0]"
50057,8492,288,2814.0,"[359.0, 230.0, 67.0, 42.0]"
50059,8492,288,2904.0,"[281.0, 142.0, 66.0, 44.0]"
50063,8492,288,2272.0,"[379.0, 248.0, 71.0, 32.0]"
50064,8492,288,2574.0,"[265.0, 134.0, 66.0, 39.0]"
50065,8492,288,1708.0,"[396.0, 262.0, 61.0, 28.0]"
50474,8564,84,441.0,"[262.0, 250.0, 21.0, 21.0]"
50477,8564,84,920.0,"[25.0, 201.0, 40.0, 23.0]"
50479,8564,84,780.0,"[63.0, 89.0, 39.0, 20.0]"
50480,8564,84,648.0,"[48.0, 129.0, 36.0, 18.0]"
50484,8564,84,420.0,"[291.0, 114.0, 21.0, 20.0]"
50485,8564,84,437.0,"[290.0, 128.0, 23.0, 19.0]"
50721,8603,8,8880.0,"[595.0, 28.0, 111.0, 80.0]"
50722,8603,8,9265.0,"[604.0, 77.0, 109.0, 85.0]"
50723,8603,8,7308.0,"[578.0, 2.0, 116.0, 63.0]"
50743,8607,290,1976.0,"[425.0, 15.0, 52.0, 38.0]"
50920,8633,147,4324.0,"[322.0, 0.0, 92.0, 47.0]"
50941,8637,147,7029.0,"[302.0, 122.0, 99.0, 71.0]"
50943,8637,147,7700.0,"[296.0, 181.0, 100.0, 77.0]"
50947,8637,147,7488.0,"[298.0, 166.0, 96.0, 78.0]"
50956,8639,147,6344.0,"[283.0, 305.0, 104.0, 61.0]"
50958,8639,147,8064.0,"[294.0, 241.0, 96.0, 84.0]"
51054,8652,87,240.0,"[398.0, 225.0, 15.0, 16.0]"
51055,8652,87,414.0,"[274.0, 291.0, 23.0, 18.0]"
51057,8652,87,399.0,"[250.0, 176.0, 21.0, 19.0]"
51058,8652,87,414.0,"[430.0, 324.0, 18.0, 23.0]"
51061,8652,87,396.0,"[245.0, 131.0, 22.0, 18.0]"
51062,8652,87,361.0,"[257.0, 232.0, 19.0, 19.0]"
51065,8652,87,352.0,"[425.0, 306.0, 16.0, 22.0]"
51066,8652,87,378.0,"[238.0, 95.0, 21.0, 18.0]"
51201,8667,87,4992.0,"[378.0, 3.0, 78.0, 64.0]"
51202,8667,87,336.0,"[204.0, 185.0, 21.0, 16.0]"
51203,8667,87,529.0,"[171.0, 276.0, 23.0, 23.0]"
51204,8667,87,420.0,"[224.0, 122.0, 21.0, 20.0]"
51206,8667,87,400.0,"[226.0, 121.0, 20.0, 20.0]"
51259,8674,8,5829.0,"[381.0, 91.0, 87.0, 67.0]"
51261,8674,8,6674.0,"[371.0, 123.0, 94.0, 71.0]"
51262,8674,8,5896.0,"[361.0, 187.0, 88.0, 67.0]"
51265,8674,8,6675.0,"[357.0, 205.0, 89.0, 75.0]"
51320,8681,84,551.0,"[340.0, 279.0, 29.0, 19.0]"
51321,8681,84,504.0,"[366.0, 308.0, 28.0, 18.0]"
51322,8681,84,510.0,"[282.0, 195.0, 30.0, 17.0]"
51323,8681,84,609.0,"[248.0, 153.0, 29.0, 21.0]"
51329,8681,84,486.0,"[280.0, 189.0, 27.0, 18.0]"
51331,8681,84,988.0,"[297.0, 222.0, 38.0, 26.0]"
51334,8681,84,468.0,"[239.0, 145.0, 26.0, 18.0]"
51337,8681,84,442.0,"[258.0, 163.0, 26.0, 17.0]"
51338,8681,84,648.0,"[223.0, 126.0, 36.0, 18.0]"
51343,8681,84,540.0,"[236.0, 139.0, 30.0, 18.0]"
51344,8681,84,714.0,"[313.0, 243.0, 34.0, 21.0]"
51522,8704,244,10842.0,"[572.0, 225.0, 139.0, 78.0]"
51525,8706,243,3619.0,"[305.0, 246.0, 47.0, 77.0]"
51526,8706,243,2940.0,"[620.0, 102.0, 70.0, 42.0]"
51530,8707,241,3185.0,"[54.0, 108.0, 49.0, 65.0]"
51534,8708,243,7254.0,"[166.0, 89.0, 117.0, 62.0]"
51542,8715,241,1596.0,"[82.0, 146.0, 38.0, 42.0]"
51578,8732,244,7505.0,"[184.0, 0.0, 95.0, 79.0]"
51598,8741,246,2585.0,"[561.0, 29.0, 47.0, 55.0]"
51600,8742,241,1584.0,"[640.0, 50.0, 44.0, 36.0]"
51639,8760,161,8904.0,"[380.0, 79.0, 106.0, 84.0]"
51682,8777,254,660.0,"[571.0, 191.0, 30.0, 22.0]"
51697,8787,49,5476.0,"[487.0, 94.0, 74.0, 74.0]"
51699,8788,241,2596.0,"[505.0, 40.0, 44.0, 59.0]"
51706,8793,244,1271.0,"[322.0, 227.0, 41.0, 31.0]"
51709,8794,265,2257.0,"[435.0, 22.0, 37.0, 61.0]"
51710,8794,8,483.0,"[232.0, 275.0, 23.0, 21.0]"
51715,8796,187,1764.0,"[137.0, 291.0, 42.0, 42.0]"
51717,8797,244,2772.0,"[421.0, 54.0, 77.0, 36.0]"
51721,8799,8,1406.0,"[565.0, 296.0, 38.0, 37.0]"
51728,8803,187,1598.0,"[30.0, 183.0, 47.0, 34.0]"
51731,8803,51,805.0,"[160.0, 223.0, 35.0, 23.0]"
51749,8812,246,1452.0,"[10.0, 71.0, 33.0, 44.0]"
51756,8814,51,2706.0,"[205.0, 264.0, 66.0, 41.0]"
51760,8815,51,4875.0,"[199.0, 284.0, 75.0, 65.0]"
51762,8816,51,4650.0,"[264.0, 286.0, 75.0, 62.0]"
51774,8821,84,806.0,"[224.0, 101.0, 26.0, 31.0]"
51787,8824,49,418.0,"[373.0, 114.0, 22.0, 19.0]"
51795,8826,49,360.0,"[152.0, 189.0, 18.0, 20.0]"
51812,8832,49,240.0,"[222.0, 230.0, 16.0, 15.0]"
51819,8834,49,196.0,"[227.0, 180.0, 14.0, 14.0]"
51821,8834,49,247.0,"[225.0, 191.0, 19.0, 13.0]"
51822,8835,49,272.0,"[212.0, 163.0, 17.0, 16.0]"
51837,8840,49,594.0,"[392.0, 251.0, 27.0, 22.0]"
51839,8841,49,675.0,"[478.0, 145.0, 25.0, 27.0]"
51844,8842,49,874.0,"[469.0, 13.0, 38.0, 23.0]"
51900,8870,49,696.0,"[190.0, 161.0, 29.0, 24.0]"
51911,8878,49,918.0,"[524.0, 313.0, 34.0, 27.0]"
51913,8879,49,800.0,"[536.0, 58.0, 32.0, 25.0]"
51922,8884,254,1092.0,"[37.0, 320.0, 42.0, 26.0]"
51932,8887,49,266.0,"[17.0, 139.0, 19.0, 14.0]"
51954,8898,49,648.0,"[229.0, 15.0, 27.0, 24.0]"
51956,8899,8,378.0,"[443.0, 143.0, 21.0, 18.0]"
51957,8899,127,5265.0,"[532.0, 5.0, 65.0, 81.0]"
51958,8899,127,5312.0,"[456.0, 4.0, 83.0, 64.0]"
51959,8899,49,616.0,"[201.0, 58.0, 28.0, 22.0]"
51991,8906,224,735.0,"[409.0, 78.0, 21.0, 35.0]"
51992,8907,49,396.0,"[421.0, 271.0, 22.0, 18.0]"
52003,8911,77,425.0,"[380.0, 162.0, 17.0, 25.0]"
52004,8911,49,529.0,"[661.0, 149.0, 23.0, 23.0]"
52006,8912,49,682.0,"[664.0, 121.0, 31.0, 22.0]"
52008,8912,77,520.0,"[387.0, 135.0, 20.0, 26.0]"
52013,8915,49,936.0,"[49.0, 192.0, 36.0, 26.0]"
52015,8916,254,864.0,"[41.0, 226.0, 36.0, 24.0]"
52027,8922,170,460.0,"[565.0, 227.0, 20.0, 23.0]"
52028,8922,49,690.0,"[406.0, 250.0, 30.0, 23.0]"
52031,8925,172,12960.0,"[495.0, 2.0, 160.0, 81.0]"
52034,8926,172,14007.0,"[551.0, 20.0, 161.0, 87.0]"
52036,8927,243,1728.0,"[154.0, 206.0, 32.0, 54.0]"
52038,8927,243,1845.0,"[444.0, 285.0, 45.0, 41.0]"
52040,8927,265,2752.0,"[643.0, 161.0, 64.0, 43.0]"
52044,8930,49,616.0,"[21.0, 168.0, 28.0, 22.0]"
52047,8930,49,540.0,"[20.0, 176.0, 27.0, 20.0]"
52051,8931,49,475.0,"[94.0, 299.0, 25.0, 19.0]"
52057,8935,49,154.0,"[471.0, 135.0, 14.0, 11.0]"
52060,8935,49,256.0,"[468.0, 124.0, 16.0, 16.0]"
52061,8936,49,210.0,"[448.0, 275.0, 15.0, 14.0]"
52065,8938,49,285.0,"[602.0, 318.0, 19.0, 15.0]"
52066,8938,49,272.0,"[608.0, 296.0, 17.0, 16.0]"
52067,8938,49,360.0,"[461.0, 38.0, 20.0, 18.0]"
52073,8941,254,357.0,"[448.0, 123.0, 21.0, 17.0]"
52074,8941,254,315.0,"[427.0, 139.0, 21.0, 15.0]"
52080,8943,49,225.0,"[308.0, 37.0, 15.0, 15.0]"
52081,8943,49,180.0,"[302.0, 2.0, 15.0, 12.0]"
52088,8947,49,1280.0,"[457.0, 332.0, 40.0, 32.0]"
52111,8958,254,621.0,"[270.0, 155.0, 27.0, 23.0]"
52112,8959,49,588.0,"[543.0, 255.0, 28.0, 21.0]"
52113,8959,213,7448.0,"[368.0, 253.0, 98.0, 76.0]"
52114,8959,49,330.0,"[541.0, 317.0, 22.0, 15.0]"
52117,8959,213,6633.0,"[377.0, 198.0, 99.0, 67.0]"
52118,8959,213,5612.0,"[380.0, 198.0, 92.0, 61.0]"
52119,8959,49,520.0,"[545.0, 255.0, 26.0, 20.0]"
52120,8959,49,754.0,"[193.0, 300.0, 26.0, 29.0]"
52122,8959,49,775.0,"[188.0, 302.0, 31.0, 25.0]"
52131,8962,213,8484.0,"[366.0, 275.0, 101.0, 84.0]"
52137,8963,49,6262.0,"[607.0, 93.0, 101.0, 62.0]"
52159,8970,49,572.0,"[582.0, 322.0, 26.0, 22.0]"
52164,8970,49,825.0,"[562.0, 329.0, 33.0, 25.0]"
52173,8972,49,256.0,"[317.0, 165.0, 16.0, 16.0]"
52180,8973,49,300.0,"[279.0, 121.0, 20.0, 15.0]"
52181,8974,49,225.0,"[189.0, 241.0, 15.0, 15.0]"
52182,8974,49,182.0,"[136.0, 193.0, 14.0, 13.0]"
52191,8976,49,266.0,"[49.0, 102.0, 19.0, 14.0]"
52219,8986,49,1160.0,"[112.0, 235.0, 40.0, 29.0]"
52220,8986,49,1054.0,"[100.0, 248.0, 34.0, 31.0]"
52222,8987,49,868.0,"[430.0, 44.0, 31.0, 28.0]"
52229,8988,49,7140.0,"[491.0, 224.0, 119.0, 60.0]"
52230,8988,49,2091.0,"[568.0, 143.0, 51.0, 41.0]"
52233,8989,49,1482.0,"[571.0, 123.0, 39.0, 38.0]"
52234,8989,49,6955.0,"[494.0, 198.0, 107.0, 65.0]"
52238,8990,49,1476.0,"[671.0, 313.0, 41.0, 36.0]"
52247,8995,8,437.0,"[248.0, 331.0, 23.0, 19.0]"
52323,9020,195,6468.0,"[479.0, 195.0, 84.0, 77.0]"
52324,9020,195,7047.0,"[509.0, 220.0, 87.0, 81.0]"
52327,9021,159,4047.0,"[641.0, 39.0, 71.0, 57.0]"
52338,9022,159,1184.0,"[498.0, 103.0, 32.0, 37.0]"
52356,9030,77,572.0,"[679.0, 193.0, 22.0, 26.0]"
52357,9030,254,525.0,"[489.0, 136.0, 25.0, 21.0]"
52359,9031,20,621.0,"[574.0, 200.0, 23.0, 27.0]"
52564,9088,254,2640.0,"[623.0, 807.0, 48.0, 55.0]"
52569,9088,42,3096.0,"[1309.0, 270.0, 43.0, 72.0]"
52586,9092,255,8858.0,"[328.0, 821.0, 103.0, 86.0]"
52610,9097,141,5439.0,"[1307.0, 1007.0, 111.0, 49.0]"
52622,9099,254,4225.0,"[1759.0, 759.0, 65.0, 65.0]"
52625,9102,254,4788.0,"[1137.0, 358.0, 84.0, 57.0]"
52627,9102,254,6460.0,"[1306.0, 768.0, 85.0, 76.0]"
52630,9103,87,6003.0,"[1174.0, 949.0, 87.0, 69.0]"
52638,9104,265,101382.0,"[158.0, 712.0, 277.0, 366.0]"
52639,9105,284,4544.0,"[536.0, 731.0, 64.0, 71.0]"
52645,9105,49,5395.0,"[639.0, 490.0, 83.0, 65.0]"
52646,9105,49,4836.0,"[635.0, 733.0, 78.0, 62.0]"
52647,9106,42,19256.0,"[1246.0, 406.0, 166.0, 116.0]"
52648,9106,255,2438.0,"[1147.0, 190.0, 53.0, 46.0]"
52650,9106,255,6674.0,"[444.0, 621.0, 94.0, 71.0]"
52657,9107,254,3904.0,"[252.0, 645.0, 64.0, 61.0]"
52658,9107,254,3120.0,"[713.0, 322.0, 52.0, 60.0]"
52662,9107,42,9409.0,"[371.0, 18.0, 97.0, 97.0]"
52665,9107,49,7209.0,"[543.0, 332.0, 81.0, 89.0]"
52700,9110,265,11252.0,"[458.0, 345.0, 116.0, 97.0]"
52701,9110,8,3869.0,"[420.0, 3.0, 73.0, 53.0]"
52702,9110,141,34932.0,"[1286.0, 915.0, 213.0, 164.0]"
52707,9111,187,2346.0,"[603.0, 456.0, 46.0, 51.0]"
52709,9111,159,19584.0,"[1284.0, 777.0, 144.0, 136.0]"
52715,9111,141,17430.0,"[1225.0, 504.0, 166.0, 105.0]"
52716,9111,159,20880.0,"[276.0, 129.0, 145.0, 144.0]"
52717,9111,159,24336.0,"[916.0, 936.0, 169.0, 144.0]"
52718,9111,141,1075.0,"[483.0, 284.0, 25.0, 43.0]"
52719,9111,159,13483.0,"[1403.0, 264.0, 139.0, 97.0]"
52726,9112,24,20038.0,"[814.0, 278.0, 233.0, 86.0]"
52742,9113,265,7396.0,"[336.0, 415.0, 86.0, 86.0]"
52743,9113,187,5256.0,"[1278.0, 461.0, 73.0, 72.0]"
52784,9117,191,9660.0,"[558.0, 138.0, 84.0, 115.0]"
52799,9120,49,156.0,"[387.0, 263.0, 13.0, 12.0]"
52838,9123,170,195.0,"[412.0, 327.0, 15.0, 13.0]"
52844,9123,170,216.0,"[441.0, 278.0, 18.0, 12.0]"
52854,9124,209,7316.0,"[936.0, 779.0, 124.0, 59.0]"
52901,9132,42,7482.0,"[1027.0, 79.0, 87.0, 86.0]"
52917,9133,243,6930.0,"[493.0, 794.0, 90.0, 77.0]"
52951,9148,260,17802.0,"[921.0, 864.0, 207.0, 86.0]"
52958,9149,260,36507.0,"[272.0, 440.0, 283.0, 129.0]"
52961,9150,260,39710.0,"[40.0, 271.0, 361.0, 110.0]"
52970,9150,49,4116.0,"[286.0, 155.0, 84.0, 49.0]"
53006,9155,84,6993.0,"[125.0, 616.0, 111.0, 63.0]"
53016,9156,84,7000.0,"[1296.0, 664.0, 56.0, 125.0]"
53042,9159,260,9933.0,"[340.0, 372.0, 77.0, 129.0]"
53079,9165,40,10725.0,"[540.0, 514.0, 143.0, 75.0]"
53109,9168,254,3195.0,"[1026.0, 551.0, 71.0, 45.0]"
53132,9170,288,2664.0,"[818.0, 766.0, 74.0, 36.0]"
53164,9176,254,3776.0,"[982.0, 183.0, 64.0, 59.0]"
53168,9176,286,2132.0,"[1044.0, 513.0, 52.0, 41.0]"
53175,9177,255,4218.0,"[929.0, 295.0, 74.0, 57.0]"
53181,9178,254,3402.0,"[761.0, 555.0, 63.0, 54.0]"
53209,9181,254,2052.0,"[963.0, 760.0, 54.0, 38.0]"
53210,9181,254,988.0,"[850.0, 312.0, 38.0, 26.0]"
53211,9181,49,9085.0,"[1291.0, 827.0, 115.0, 79.0]"
53215,9181,254,1760.0,"[1416.0, 540.0, 44.0, 40.0]"
53224,9183,42,7392.0,"[945.0, 829.0, 132.0, 56.0]"
53234,9184,254,2560.0,"[1206.0, 232.0, 64.0, 40.0]"
53235,9184,254,3630.0,"[1259.0, 472.0, 55.0, 66.0]"
53242,9185,42,2232.0,"[979.0, 434.0, 72.0, 31.0]"
53245,9185,42,3224.0,"[694.0, 540.0, 104.0, 31.0]"
53257,9185,254,1640.0,"[481.0, 604.0, 40.0, 41.0]"
53263,9186,147,3828.0,"[1091.0, 427.0, 87.0, 44.0]"
53266,9186,147,5353.0,"[844.0, 431.0, 101.0, 53.0]"
53267,9186,49,10074.0,"[415.0, 258.0, 146.0, 69.0]"
53268,9186,147,5986.0,"[594.0, 633.0, 82.0, 73.0]"
53270,9186,254,1836.0,"[889.0, 237.0, 51.0, 36.0]"
53272,9186,147,2989.0,"[1584.0, 369.0, 61.0, 49.0]"
53273,9186,147,8680.0,"[676.0, 518.0, 155.0, 56.0]"
53274,9186,147,1850.0,"[538.0, 552.0, 50.0, 37.0]"
53275,9186,147,2352.0,"[375.0, 638.0, 48.0, 49.0]"
53277,9186,254,2116.0,"[762.0, 405.0, 46.0, 46.0]"
53279,9186,147,3498.0,"[943.0, 591.0, 66.0, 53.0]"
53280,9186,213,7138.0,"[1665.0, 490.0, 86.0, 83.0]"
53281,9186,147,4071.0,"[1449.0, 408.0, 69.0, 59.0]"
53282,9186,147,5724.0,"[684.0, 744.0, 108.0, 53.0]"
53283,9186,147,7735.0,"[1115.0, 928.0, 85.0, 91.0]"
53284,9186,147,6279.0,"[1692.0, 554.0, 91.0, 69.0]"
53311,9189,40,4644.0,"[985.0, 913.0, 43.0, 108.0]"
53464,9203,49,1302.0,"[218.0, 346.0, 42.0, 31.0]"
53508,9206,108,6716.0,"[302.0, 156.0, 92.0, 73.0]"
53515,9207,265,3780.0,"[306.0, 228.0, 90.0, 42.0]"
53526,9207,31,2028.0,"[157.0, 82.0, 78.0, 26.0]"
53529,9208,31,1785.0,"[669.0, 188.0, 35.0, 51.0]"
53531,9208,31,4176.0,"[412.0, 262.0, 58.0, 72.0]"
53534,9208,31,1350.0,"[306.0, 178.0, 45.0, 30.0]"
53537,9208,31,1350.0,"[382.0, 171.0, 54.0, 25.0]"
53538,9208,31,6320.0,"[497.0, 269.0, 80.0, 79.0]"
53540,9208,31,3800.0,"[414.0, 212.0, 100.0, 38.0]"
53546,9209,143,3240.0,"[79.0, 98.0, 81.0, 40.0]"
53568,9211,89,1974.0,"[1348.0, 644.0, 47.0, 42.0]"
53570,9211,89,2162.0,"[1669.0, 746.0, 46.0, 47.0]"
53571,9211,89,1360.0,"[504.0, 247.0, 40.0, 34.0]"
53574,9211,89,1440.0,"[1550.0, 467.0, 36.0, 40.0]"
53575,9211,14,25752.0,"[1351.0, 674.0, 174.0, 148.0]"
53577,9212,70,6230.0,"[1711.0, 363.0, 89.0, 70.0]"
53581,9212,290,5580.0,"[942.0, 397.0, 60.0, 93.0]"
53589,9212,89,4800.0,"[1.0, 669.0, 64.0, 75.0]"
53595,9214,143,9021.0,"[668.0, 247.0, 97.0, 93.0]"
53598,9214,143,84216.0,"[75.0, 623.0, 363.0, 232.0]"
53599,9214,87,3024.0,"[466.0, 908.0, 56.0, 54.0]"
53620,9216,137,25434.0,"[492.0, 363.0, 162.0, 157.0]"
53632,9217,143,1710.0,"[177.0, 21.0, 57.0, 30.0]"
53643,9219,143,197220.0,"[310.0, 297.0, 519.0, 380.0]"
53656,9222,232,16402.0,"[1220.0, 744.0, 139.0, 118.0]"
53663,9222,232,7950.0,"[1359.0, 285.0, 159.0, 50.0]"
53734,9237,31,3069.0,"[41.0, 82.0, 99.0, 31.0]"
53745,9239,8,728.0,"[390.0, 87.0, 28.0, 26.0]"
53761,9240,8,1155.0,"[369.0, 32.0, 35.0, 33.0]"
53772,9242,31,1530.0,"[98.0, 94.0, 45.0, 34.0]"
53773,9242,31,812.0,"[185.0, 56.0, 28.0, 29.0]"
53776,9242,31,592.0,"[374.0, 43.0, 37.0, 16.0]"
53778,9242,31,882.0,"[104.0, 41.0, 49.0, 18.0]"
53784,9243,8,3009.0,"[203.0, 214.0, 59.0, 51.0]"
53785,9244,8,1085.0,"[247.0, 177.0, 35.0, 31.0]"
53790,9245,31,20246.0,"[0.0, 91.0, 191.0, 106.0]"
53799,9247,8,1470.0,"[524.0, 231.0, 49.0, 30.0]"
53838,9256,84,2756.0,"[162.0, 48.0, 52.0, 53.0]"
53839,9256,84,340.0,"[331.0, 142.0, 20.0, 17.0]"
53845,9258,31,3066.0,"[505.0, 64.0, 42.0, 73.0]"
53859,9262,31,4585.0,"[570.0, 110.0, 131.0, 35.0]"
53864,9262,31,2407.0,"[311.0, 44.0, 83.0, 29.0]"
53933,9276,14,2100.0,"[655.0, 584.0, 50.0, 42.0]"
53939,9276,284,1054.0,"[1516.0, 547.0, 34.0, 31.0]"
53945,9276,14,2436.0,"[1538.0, 315.0, 58.0, 42.0]"
53948,9277,14,1222.0,"[897.0, 766.0, 47.0, 26.0]"
53954,9278,31,15563.0,"[413.0, 89.0, 197.0, 79.0]"
53976,9284,260,6552.0,"[1005.0, 830.0, 91.0, 72.0]"
53978,9284,260,10800.0,"[1419.0, 760.0, 120.0, 90.0]"
53981,9284,260,4636.0,"[961.0, 542.0, 122.0, 38.0]"
53982,9284,260,14012.0,"[1023.0, 958.0, 124.0, 113.0]"
53983,9284,260,14820.0,"[473.0, 423.0, 228.0, 65.0]"
53984,9284,260,11424.0,"[1183.0, 851.0, 112.0, 102.0]"
53985,9284,260,6496.0,"[1263.0, 725.0, 116.0, 56.0]"
53986,9284,260,4214.0,"[876.0, 614.0, 98.0, 43.0]"
53988,9284,260,6499.0,"[620.0, 728.0, 97.0, 67.0]"
53989,9284,260,6732.0,"[975.0, 760.0, 102.0, 66.0]"
53990,9284,260,8073.0,"[1166.0, 768.0, 117.0, 69.0]"
53992,9284,260,3555.0,"[1207.0, 616.0, 79.0, 45.0]"
53997,9285,260,14338.0,"[854.0, 385.0, 134.0, 107.0]"
54003,9286,31,12402.0,"[1501.0, 41.0, 159.0, 78.0]"
54004,9286,143,9594.0,"[957.0, 97.0, 117.0, 82.0]"
54006,9286,31,21480.0,"[1676.0, 776.0, 120.0, 179.0]"
54008,9286,31,12300.0,"[0.0, 5.0, 150.0, 82.0]"
54018,9287,170,3330.0,"[1005.0, 503.0, 74.0, 45.0]"
54019,9287,170,6474.0,"[586.0, 802.0, 78.0, 83.0]"
54026,9287,89,3100.0,"[1397.0, 94.0, 62.0, 50.0]"
54028,9287,143,323890.0,"[1256.0, 588.0, 661.0, 490.0]"
54029,9287,170,17900.0,"[12.0, 481.0, 179.0, 100.0]"
54139,9298,31,3597.0,"[525.0, 32.0, 109.0, 33.0]"
54185,9301,31,10260.0,"[156.0, 149.0, 108.0, 95.0]"
54218,9305,51,29988.0,"[1348.0, 777.0, 196.0, 153.0]"
54229,9308,42,23320.0,"[1694.0, 500.0, 220.0, 106.0]"
54236,9309,236,22563.0,"[1059.0, 408.0, 207.0, 109.0]"
54266,9314,42,18648.0,"[453.0, 745.0, 168.0, 111.0]"
54267,9314,159,19824.0,"[788.0, 536.0, 168.0, 118.0]"
54269,9314,42,7298.0,"[1268.0, 493.0, 89.0, 82.0]"
54276,9315,42,9682.0,"[673.0, 914.0, 94.0, 103.0]"
54295,9317,147,51756.0,"[128.0, 400.0, 454.0, 114.0]"
54301,9318,159,41067.0,"[1225.0, 638.0, 243.0, 169.0]"
54314,9320,159,83496.0,"[523.0, 468.0, 294.0, 284.0]"
54317,9320,236,13800.0,"[43.0, 902.0, 100.0, 138.0]"
54326,9323,196,23048.0,"[1514.0, 569.0, 172.0, 134.0]"
54330,9324,228,79135.0,"[1210.0, 368.0, 245.0, 323.0]"
54334,9326,151,3042.0,"[1584.0, 155.0, 39.0, 78.0]"
54335,9326,151,3108.0,"[1623.0, 95.0, 37.0, 84.0]"
54338,9326,151,2294.0,"[752.0, 248.0, 62.0, 37.0]"
54363,9328,159,8648.0,"[1227.0, 654.0, 94.0, 92.0]"
54365,9328,285,5365.0,"[1027.0, 227.0, 37.0, 145.0]"
54450,9339,42,6962.0,"[601.0, 197.0, 118.0, 59.0]"
54466,9342,42,2772.0,"[541.0, 84.0, 63.0, 44.0]"
54710,9356,209,22968.0,"[297.0, 52.0, 232.0, 99.0]"
54729,9357,209,33320.0,"[411.0, 254.0, 238.0, 140.0]"
54771,9360,209,27540.0,"[858.0, 11.0, 270.0, 102.0]"
54791,9361,235,9579.0,"[600.0, 901.0, 103.0, 93.0]"
54811,9361,209,118205.0,"[935.0, 680.0, 503.0, 235.0]"
54821,9362,209,95250.0,"[243.0, 829.0, 381.0, 250.0]"
54833,9362,209,115102.0,"[817.0, 846.0, 494.0, 233.0]"
54842,9362,235,14490.0,"[636.0, 761.0, 161.0, 90.0]"
54843,9363,159,11232.0,"[728.0, 408.0, 108.0, 104.0]"
54845,9363,42,5264.0,"[1161.0, 474.0, 94.0, 56.0]"
54863,9364,255,6916.0,"[414.0, 791.0, 91.0, 76.0]"
54890,9368,254,884.0,"[100.0, 264.0, 34.0, 26.0]"
54937,9373,49,1054.0,"[848.0, 348.0, 34.0, 31.0]"
54995,9380,150,1938.0,"[872.0, 458.0, 38.0, 51.0]"
54996,9380,150,4120.0,"[619.0, 580.0, 40.0, 103.0]"
54997,9380,150,3237.0,"[1502.0, 534.0, 39.0, 83.0]"
54998,9380,150,3402.0,"[1227.0, 545.0, 42.0, 81.0]"
55012,9382,254,2576.0,"[566.0, 507.0, 56.0, 46.0]"
55019,9382,254,2244.0,"[720.0, 560.0, 51.0, 44.0]"
55023,9382,177,30785.0,"[504.0, 372.0, 235.0, 131.0]"
55024,9382,209,45820.0,"[1477.0, 661.0, 290.0, 158.0]"
55029,9383,255,2300.0,"[596.0, 920.0, 46.0, 50.0]"
55069,9384,159,28362.0,"[1303.0, 721.0, 163.0, 174.0]"
55075,9384,42,11781.0,"[297.0, 616.0, 99.0, 119.0]"
55088,9385,49,644.0,"[412.0, 201.0, 23.0, 28.0]"
55108,9386,49,780.0,"[401.0, 200.0, 30.0, 26.0]"
55148,9388,254,384.0,"[587.0, 129.0, 24.0, 16.0]"
55222,9394,255,2100.0,"[865.0, 989.0, 50.0, 42.0]"
55225,9394,255,918.0,"[1210.0, 487.0, 34.0, 27.0]"
55228,9394,159,7560.0,"[1188.0, 416.0, 84.0, 90.0]"
55229,9394,255,1134.0,"[1132.0, 527.0, 42.0, 27.0]"
55231,9394,255,1044.0,"[1501.0, 634.0, 36.0, 29.0]"
55232,9394,255,3752.0,"[1836.0, 847.0, 67.0, 56.0]"
55234,9394,255,437.0,"[880.0, 338.0, 23.0, 19.0]"
55235,9394,255,840.0,"[858.0, 499.0, 40.0, 21.0]"
55237,9394,255,1161.0,"[1380.0, 568.0, 43.0, 27.0]"
55239,9394,255,986.0,"[1173.0, 626.0, 34.0, 29.0]"
55242,9395,255,6364.0,"[455.0, 475.0, 86.0, 74.0]"
55246,9395,159,37620.0,"[1584.0, 512.0, 190.0, 198.0]"
55247,9396,51,2475.0,"[619.0, 20.0, 55.0, 45.0]"
55248,9396,51,1232.0,"[571.0, 242.0, 44.0, 28.0]"
55249,9396,51,2232.0,"[111.0, 222.0, 62.0, 36.0]"
55250,9396,51,1548.0,"[609.0, 236.0, 43.0, 36.0]"
55251,9396,51,903.0,"[336.0, 94.0, 43.0, 21.0]"
55252,9396,51,1404.0,"[522.0, 101.0, 52.0, 27.0]"
55254,9396,51,1705.0,"[255.0, 88.0, 55.0, 31.0]"
55255,9396,51,1404.0,"[289.0, 201.0, 39.0, 36.0]"
55256,9396,51,3053.0,"[24.0, 220.0, 71.0, 43.0]"
